Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
529.0,littihal,New_Sentence,New_Sentence,New_Sentence,
530.0,littihal,awa,[awa],[so],
531.0,littihal,tuʃkitd,[t-uʃki-t-d],[2S-come in-deic],V
532.0,littihal,New_Sentence,New_Sentence,New_Sentence,
533.0,littihal,ha,[ha],[ha],
534.0,littihal,jji,[iji],[dat:1S],
535.0,littihal,uʃkiʁd,[uʃki-ʁ-d],[come in:pf-1S-deic],V
536.0,littihal,ma,[ma],[what],
537.0,littihal,jga,[i-ga],[3MS-be:pf],V
538.0,littihal,warraw,[w-arraw],[SMCS-children],N
539.0,littihal,a,[a],[Dem:those],
540.0,littihal,New_Sentence,New_Sentence,New_Sentence,
541.0,littihal,iwi,[iwi],[son],
542.0,littihal,a,[a],[voc],
543.0,littihal,gwma,[gwma],[brother],N
544.0,littihal,a,[ad],[AD:Comp],
545.0,littihal,jann,[jann],[DemPro-Deic:this],
546.0,littihal,New_Sentence,New_Sentence,New_Sentence,
547.0,littihal,awa,[awa],[so],
548.0,littihal,jak,[jak],[is not it],
549.0,littihal,tnnit,[t-nni-t],[2S-tell:pf],V
550.0,littihal,ur,[ur],[neg],
551.0,littihal,darm,[dar-m],[at-2FS],
552.0,littihal,tarwa,[tarwa],[children],N
553.0,littihal,wala,[wala],[even],
554.0,littihal,walu,[walu],[nothing],
555.0,littihal,New_Sentence,New_Sentence,New_Sentence,
556.0,littihal,uhuja,[uhu-ja],[uhu-ja],
557.0,littihal,a,[a],[voc],
558.0,littihal,gwma,[gwma],[brother],N
559.0,littihal,ħnna,[ħnna],[darling],N
560.0,littihal,illa,[i-lla],[3MS-be:pf],V
561.0,littihal,dari,[dar-i],[at-1S],
562.0,littihal,jan,[jan],[one:M],N
563.0,littihal,warraw,[w-arraw],[SMCS-children],N
564.0,littihal,nkki,[nkki],[1S:me],N
565.0,littihal,nit,[nit],[really],
566.0,littihal,hati,[hati],[presentative],
567.0,littihal,!ttbark,[!ttbark],[blesse:ao],V
568.0,littihal,!llah,[!llah],[God],N
569.0,littihal,iʁra,[i-ʁra],[3MS-learn:pf],V
570.0,littihal,iʁra,[i-ʁra],[3MS-learn:pf],V
571.0,littihal,sbʕa,[sbʕa],[seven],N
572.0,littihal,n,[n],[n],
573.0,littihal,lqrajat,[l-qrajat],[P:reading],N
574.0,littihal,ʁwad,[ʁ-wa-d],[DemPronMS-Deic:this one],
575.0,littihal,lli,[lli],[RelPro],
576.0,littihal,t!rzit,[t-!rzi-t],[2S-break:pf],V
577.0,littihal,ad,[ad],[AD:Comp],
578.0,littihal,iʁra,[i-ʁra],[3MS-read:pf],V
579.0,littihal,lħmdu,[l-ħmdu],[l-ħmdu],N
580.0,littihal,li,[li],[li],
581.0,littihal,llah,[llah],[Allah],N
582.0,littihal,hati,[hati],[presentative],
583.0,littihal,iʒʒnʒm,[i-ʒʒnʒm],[3MS-save:pf],V
584.0,littihal,kullu,[kullu],[all],N
585.0,littihal,tiʁri,[ti-ʁri],[FFSS-learning],N
586.0,littihal,ti,[ti],[ti],
587.0,littihal,n,[n],[n],
588.0,littihal,ʁi,[ʁi],[deic],
589.0,littihal,ula,[ula],[or],
590.0,littihal,ti,[ti],[ti],
591.0,littihal,n,[n],[n],
592.0,littihal,ʁinn,[ʁi-nn],[deic],
593.0,littihal,New_Sentence,New_Sentence,New_Sentence,
594.0,littihal,awa,[awa],[so],
595.0,littihal,a,[a],[voc],
596.0,littihal,lalla,[lalla],[lalla],
597.0,littihal,u!llah,[u-!llah],[by God],N
598.0,littihal,ar,[ar],[AR],
599.0,littihal,aʁ,[a-ʁ],[dat1P],
600.0,littihal,ukan,[ukan],[just],
601.0,littihal,juf,[i-uf],[3MS-be better],V
602.0,littihal,iʁra,[i-ʁra],[3MS-learn:pf],V
603.0,littihal,lħmdu,[l-ħmdu],[Praise be],N
604.0,littihal,li,[li],[to],
605.0,littihal,llah,[llah],[Allah],N
606.0,littihal,fraħʁ,[fraħ-ʁ],[be happy:pf-1S],V
607.0,littihal,srs,[sr-s],[to-3S],
608.0,littihal,awa,[awa],[so],
609.0,littihal,tssnt,[t-ssn-t],[2MS-know:ao],V
610.0,littihal,mat,[mat],[what],
611.0,littihal,tskart,[t-skar-t],[2S:do:ao],V
612.0,littihal,ha,[ha],[presentative],
613.0,littihal,jji,[iji],[dat:1S],
614.0,littihal,radd,[ra-dd],[ra-dd],
615.0,littihal,urriʁ,[urri-ʁ],[return:ao-1S],V
616.0,littihal,ʁikka,[ʁikka],[like this],
617.0,littihal,add,[ad],[AD:Comp],
618.0,littihal,awiʁ,[awi-ʁ],[carry:Impf-1S],V
619.0,littihal,!ttlba,[!ttlba],[P:master],N
620.0,littihal,New_Sentence,New_Sentence,New_Sentence,
621.0,littihal,ʃkun,[ʃkun],[whom],
622.0,littihal,New_Sentence,New_Sentence,New_Sentence,
623.0,littihal,!rzm,[!rzm],[open:Imper:2S],V
624.0,littihal,New_Sentence,New_Sentence,New_Sentence,
625.0,littihal,ma,[ma],[what],
626.0,littihal,jga,[i-ga],[3MS-do:pf],V
627.0,littihal,uʕijjal,[u-ʕijjal],[SMCS-child],N
628.0,littihal,ad,[a-d],[DemDet-Deic:this] ,
629.0,littihal,di,[di],[di],
630.0,littihal,t!omzt,[t-!umz-t],[2S-hold:pf:S],V
631.0,littihal,New_Sentence,New_Sentence,New_Sentence,
632.0,littihal,iwi,[iwi],[son],N
633.0,littihal,nit,[nit],[really],
634.0,littihal,a,[a],[voc],
635.0,littihal,lalla,[lalla],[may lady],
636.0,littihal,a,[ad],[AD:Comp],
637.0,littihal,jad,[jad],[dem],
638.0,littihal,ħtta,[ħtta],[even if],
639.0,littihal,nkki,[nkki],[1S:me],N
640.0,littihal,New_Sentence,New_Sentence,New_Sentence,
641.0,littihal,mqqar,[mqqar],[even if],
642.0,littihal,hija,[hija],[therefore],
643.0,littihal,ħtta,[ħtta],[even if],
644.0,littihal,kijji,[kijji],[2MS],
645.0,littihal,dark,[dar-k],[at-2S],V
646.0,littihal,arraw,[arraw],[children],N
647.0,littihal,New_Sentence,New_Sentence,New_Sentence,
648.0,littihal,awa,[awa],[so],
649.0,littihal,wltma,[wltma],[sister],N
650.0,littihal,hati,[hati],[presentative],
651.0,littihal,tarwa,[tarwa],[children],N
652.0,littihal,ur,[ur],[neg],
653.0,littihal,gin,[gi-n],[be:pf-3PM],V
654.0,littihal,lʕib,[l-ʕib],[fault],N
655.0,littihal,illa,[i-lla],[3MS-be:pf],V
656.0,littihal,darm,[dar-m],[at-2FS],V
657.0,littihal,warraw,[w-arraw],[SMCS-children],N
658.0,littihal,jili,[i-ili],[3MS-be:pf],V
659.0,littihal,dari,[dar-i],[at-1S],V
660.0,littihal,ħtta,[ħtta],[even if],
661.0,littihal,nkki,[nkki],[1S:me],N
662.0,littihal,jak,[jak],[yes],
663.0,littihal,ur,[ur],[neg],
664.0,littihal,igi,[i-gi],[3MS-be:pf],V
665.0,littihal,lʕib,[l-ʕib],[fault],N
666.0,littihal,New_Sentence,New_Sentence,New_Sentence,
667.0,littihal,awa,[awa],[so],
668.0,littihal,a,[a],[voc],
669.0,littihal,gwma,[gwma],[brother],N
670.0,littihal,!ksodʁ,[!ksod-ʁ],[!ksod-1S],V
671.0,littihal,ad,[ad],[AD:Comp],
672.0,littihal,aʁ,[a-ʁ],[dat1P],
673.0,littihal,ur,[ur],[neg],
674.0,littihal,ttmiʁn,[tt-miʁ-n],[tt-miʁ-n],V
675.0,littihal,tarwa,[tarwa],[children],N
676.0,littihal,ja,[ja],[DemPro:here is],
677.0,littihal,aʃku,[aʃku],[because],
678.0,littihal,tssnt,[t-ssn-t],[2MS-know:ao],V
679.0,littihal,tarwa,[tarwa],[children],N
680.0,littihal,ʃqqan,[ʃqqa-n],[be hard-n:partic],V
681.0,littihal,ʁ,[ʁ],[at],
682.0,littihal,ssʕt,[ssʕt],[this hour],N
683.0,littihal,a,[ad],[AD:Comp],
684.0,littihal,iwik,[iwi-k],[son-poss:2MS],N
685.0,littihal,hati,[hati],[presentative],
686.0,littihal,ʁik,[ʁik],[like],
687.0,littihal,ad,[ad],[AD:Comp],
688.0,littihal,iga,[i-ga],[3MS-be:pf],V
689.0,littihal,iwi,[iwi],[son],N
690.0,littihal,hati,[hati],[presentative],
691.0,littihal,ʁik,[ʁik],[ʁik],
692.0,littihal,ad,[ad],[AD:Comp],
693.0,littihal,iga,[i-ga],[3MS-be:pf],V
694.0,littihal,iwik,[iwi-k],[son-poss:2MS],N
695.0,littihal,!zriʁ,[!zri-ʁ],[see:pf-1S],V
696.0,littihal,t,[t],[Obj:3S],
697.0,littihal,iqqlq,[i-qqlq],[3MS-be angry:pf],V
698.0,littihal,ʃwijja,[ʃwijja],[little],N
699.0,littihal,New_Sentence,New_Sentence,New_Sentence,
700.0,littihal,iwim,[iwi-m],[son-poss2FS],N
701.0,littihal,a,[ad],[AD:Comp],
702.0,littihal,jqqllqn,[i-qqllq-n],[3MS-be angry-n:partic],V
703.0,littihal,ibajn,[i-bajn],[3MS-appear:pf],V
704.0,littihal,i,[i],[to],
705.0,littihal,jji,[iji],[dat:1S],
706.0,littihal,gim,[gi-m],[in-2FS],
707.0,littihal,kmmi,[kmmi],[2FS],
708.0,littihal,nit,[nit],[really],
709.0,littihal,is,[is],[Interro],
710.0,littihal,gim,[gi-m],[in-2FS],
711.0,littihal,tlla,[t-lla],[3FS-be:pf],V
712.0,littihal,lʁwdrt,[l-ʁwdr-t],[traitorous],N
713.0,littihal,New_Sentence,New_Sentence,New_Sentence,
714.0,littihal,awa,[awa],[so],
715.0,littihal,gawr,[gawr],[sit down:Imper:2S],V
716.0,littihal,bʕda,[bʕda],[first],
717.0,littihal,a,[ad],[AD:Comp],
718.0,littihal,nʃrk,[n-ʃrk], [1P-share:ao],V
719.0,littihal,tisnt,[t-isn-t],[salt],N
720.0,littihal,ha,[ha],[ha],
721.0,littihal,l!fdor,[l-!fdor],[the breakfast],N
722.0,littihal,New_Sentence,New_Sentence,New_Sentence,
723.0,littihal,!zriʁ,[!zri-ʁ],[see:pf-1S],V
724.0,littihal,iwim,[iwi-m],[son-poss2FS],
725.0,littihal,ʁar,[ʁar],[ʁar],
726.0,littihal,ar,[ar],[AR],
727.0,littihal,ittmnad,[i-ttmnad],[3MS-ttmnad],V
728.0,littihal,ʁwad,[ʁ-wa-d],[DemPronMS-Deic:this one],
729.0,littihal,ʃuf,[ʃuf],[look:ao 2S],V
730.0,littihal,a,[a],[voc],
731.0,littihal,jwi,[iwi],[son],N
732.0,littihal,rar,[rar],[rar],
733.0,littihal,lʕaqql,[l-ʕaqql],[the brain],N
734.0,littihal,hann,[hann],[presentative],
735.0,littihal,!ssuq,[!ssuq],[market],N
736.0,littihal,ad,[ad],[AD:Comp],
737.0,littihal,ur,[ur],[neg],
738.0,littihal,i,[i],[to],
739.0,littihal,jji,[iji],[dat:1S],
740.0,littihal,iʕʒib,[i-ʕʒib],[3MS-please:pf],V
741.0,littihal,aʁar,[aʁar],[just],
742.0,littihal,a,[a],[voc],
743.0,littihal,jwi,[iwi],[son],N
744.0,littihal,iʁ,[iʁ],[if],
745.0,littihal,ukan,[ukan],[just],
746.0,littihal,t!zrit,[t-!zri-t],[2S-see:pf],V
747.0,littihal,l!hdrt,[l-!hdrt],[the-speech],N
748.0,littihal,tχsr,[t-χsr],[3S-be bad:pf],V
749.0,littihal,tʃbbrt,[t-ʃbbr-t],[2S-hold:ao-2S],V
750.0,littihal,ʁ,[ʁ],[at],
751.0,littihal,iwis,[iwi-s],[son-poss3FS],N
752.0,littihal,ʃbbraʁ,[ʃbbra-ʁ],[hold:ao-1S],V
753.0,littihal,gis,[gi-s],[loc:3MS],
754.0,littihal,nkki,[nkki],[1S:me],N
755.0,littihal,!n!tt!wakrfas,[!n-!tt-!wakrfas],[1P-pass-maltreat],V
756.0,littihal,add,[ad],[AD:Comp],
757.0,littihal,ur,[ur],[neg],
758.0,littihal,isgllb,[i-sgllb],[3MS-caus-return:pf],V
759.0,littihal,!rbbi,[!rbbi],[God],N
760.0,littihal,ʁajad,[ʁ-aja-d],[DemPro-Deic:this],
761.0,littihal,aʃku,[aʃku],[because],
762.0,littihal,lʁwdrt,[l-ʁwdrt],[traitorous],N
763.0,littihal,tlla,[t-lla],[3FS-be:pf],V
764.0,littihal,tnna,[t-nna],[3FS-say:pf],V
765.0,littihal,i,[i],[to],
766.0,littihal,jji,[iji],[dat:1S],
767.0,littihal,nkki,[nkki],[1S:me],
768.0,littihal,hati,[hati],[presentative],
769.0,littihal,ur,[ur],[neg],
770.0,littihal,dari,[dar-i],[at-1S],
771.0,littihal,tarwa,[tarwa],[children],N
772.0,littihal,iffʁ,[i-ffʁ],[3MS-go out:pf],V
773.0,littihal,ʁass,[ʁ-ass],[Deic-day],N
774.0,littihal,a,[a-d],[DemDet-Deic:this] ,
775.0,littihal,is,[is],[Interro],
776.0,littihal,dars,[dar-s],[at-3S],
777.0,littihal,tarwa,[tarwa],[children],N
778.0,littihal,New_Sentence,New_Sentence,New_Sentence,
779.0,littihal,nkki,[nkki],[1S:me],N
780.0,littihal,dari,[dar-i],[at-1S],
781.0,littihal,arraw,[arraw],[children],N
782.0,littihal,nttat,[ntta-t],[ntta-t],
783.0,littihal,ur,[ur],[neg],
784.0,littihal,i,[i],[to],
785.0,littihal,jji,[iji],[dat:1S],
786.0,littihal,tnni,[t-nni],[3S-say:pf],V
787.0,littihal,illa,[i-lla],[3MS-be:pf],V
788.0,littihal,warraw,[w-arraw],[SMCS-children],N
789.0,littihal,New_Sentence,New_Sentence,New_Sentence,
790.0,littihal,ʃuf,[ʃuf],[look:ao 2S],V
791.0,littihal,a,[a],[voc],
792.0,littihal,muħmmad,[muħmmad],[Mohmmad],N
793.0,littihal,skr,[skr],[2S:do:Imper],V
794.0,littihal,jan,[jan],[one:M],N
795.0,littihal,!rrij,[!rrij],[opinion],N
796.0,littihal,ha,[ha],[ha],
797.0,littihal,illis,[illi-s],[daughter-poss:3S],N
798.0,littihal,n,[n],[n],
799.0,littihal,blʕid,[blʕid],[Belaid],N
800.0,littihal,n,[n],[n],
801.0,littihal,ajt,[ajt],[the people],N
802.0,littihal,u!mʒʒud,[u-!mʒʒud],[SMCS-scabby],N
803.0,littihal,ra,[ra],[ra],
804.0,littihal,jak,[i-a-k],[j-a-k],
805.0,littihal,tt,[tt],[tt],
806.0,littihal,nawi,[n-awi],[1P-bring:ao],V
807.0,littihal,mad,[mad],[what],
808.0,littihal,awa,[awa],[so],
809.0,littihal,trit,[t-ri-t],[2MS-want:ao],V
810.0,littihal,kra,[kra],[some],
811.0,littihal,n,[n],[n],
812.0,littihal,tmʁart,[t-mʁar-t],[FSCS-woman],N
813.0,littihal,igan,[i-ga-n],[3MS-be:pf-partic],V
814.0,littihal,!tabrranijt,[!ta-brrani-j-t],[FFSS-foreign],N
815.0,littihal,New_Sentence,New_Sentence,New_Sentence,
816.0,littihal,hati,[hati],[presentative],
817.0,littihal,awa,[awa],[so],
818.0,littihal,!χssan,[!χssa-n],[miss:pf-3PM],V
819.0,littihal,irgazn,[i-rgaz-n],[PMFS-man],N
820.0,littihal,hati,[hati],[presentative],
821.0,littihal,irgazn,[i-rgaz-n],[PMFS-man],N
822.0,littihal,drusn,[drus-n],[be less:pf -3PM],V
823.0,littihal,a,[a],[voc],
824.0,littihal,muħmmad,[muħmmad],[Mohmmad],N
825.0,littihal,umma,[umma],[whereas],
826.0,littihal,nkki,[nkki],[1S:me],
827.0,littihal,inna,[inna],[what],V
828.0,littihal,ufiʁ,[ufi-ʁ],[find:pf-1S],V
829.0,littihal,rat,[rad],[RAD:Fut],
830.0,littihal,t,[t],[Obj:3S],
831.0,littihal,awiʁ,[awi-ʁ],[bring:Impf-1S],V
832.0,littihal,is,[is],[Interro],
833.0,littihal,awa,[awa],[so],
834.0,littihal,nra,[n-ra],[1P-want:pf],V
835.0,littihal,nkkwni,[nkkwni],[nkkwni],N
836.0,littihal,abla,[abla],[only],
837.0,littihal,istis,[isti-s],[P:daughter-poss:3S],N
838.0,littihal,!llʕarada,[!ll-ʕarada],[the-honor],N
839.0,littihal,New_Sentence,New_Sentence,New_Sentence,
840.0,littihal,ha,[ha],[ha],
841.0,littihal,jllis,[illi-s],[daughter-poss:3S],N
842.0,littihal,uw!mʒʒud,[u-w-!mʒʒud],[of-SMCS-scabby],N
843.0,littihal,ra,[ra],[ra],
844.0,littihal,stt,[stt],[Obj:3FS],
845.0,littihal,tawit,[t-awi-t],[2S-bring:ao],V
846.0,littihal,s,[s],[s],
847.0,littihal,l!ʕarada,[l-!ʕarada],[the-honor],N
848.0,littihal,ns,[n-s],[PossDet:3S],
849.0,littihal,New_Sentence,New_Sentence,New_Sentence,
850.0,littihal,la,[la],[la],
851.0,littihal,ħula,[ħula],[ħula],
852.0,littihal,wa,[wa],[wa],
853.0,littihal,la,[la],[la],
854.0,littihal,qquwata,[qquwata],[qquwata],
855.0,littihal,jlla,[illa],[jlla],
856.0,littihal,bi,[bi],[bi],
857.0,littihal,llah,[llah],[Allah],N
858.0,littihal,New_Sentence,New_Sentence,New_Sentence,
859.0,littihal,χali,[χali],[uncle],N
860.0,littihal,blʕid,[blʕid],[Belaid],N
861.0,littihal,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
862.0,littihal,New_Sentence,New_Sentence,New_Sentence,
863.0,littihal,ʕlikssalam,[ʕlikssalam],[peace on you],
864.0,littihal,New_Sentence,New_Sentence,New_Sentence,
865.0,littihal,ra,[ra],[ra],
866.0,littihal,ttft,[d t-f-t],[d 2MS-give:Impf],V
867.0,littihal,illik,[illi-k],[daughter-poss 2MS],N
868.0,littihal,i,[i],[i],
869.0,littihal,muħmmad,[muħmmad],[Mohmmad],N
870.0,littihal,u,[u],[u],
871.0,littihal,ʕli,[ʕli],[Ali],N
872.0,littihal,New_Sentence,New_Sentence,New_Sentence,
873.0,littihal,u!llah,[u-!llah],[by God],N
874.0,littihal,a,[a],[voc],
875.0,littihal,gwma,[gwma],[brother],N
876.0,littihal,riʁ,[ri-ʁ],[want:ao-1S],V
877.0,littihal,a,[ad],[AD:Comp],
878.0,littihal,jas,[i-a-s],[epen-dat-3S],
879.0,littihal,t,[t],[t],
880.0,littihal,fʁ,[f-ʁ],[f-1S],V
881.0,littihal,iʕʒb,[i-ʕʒb],[3MS-like:pf],V
882.0,littihal,i,[i],[to],
883.0,littihal,jji,[iji],[dat:1S],
884.0,littihal,iga,[i-ga],[3MS-be:pf],V
885.0,littihal,argaz,[a-rgaz],[MFSS-man],N
886.0,littihal,llmliħ,[ll-mliħ],[n:of good quality],N
887.0,littihal,ur,[ur],[neg],
888.0,littihal,gis,[gi-s],[loc:3MS],
889.0,littihal,mann,[mann],[mann],
890.0,littihal,ttawkt,[tt-awk-t],[tt-awk-t],V
891.0,littihal,New_Sentence,New_Sentence,New_Sentence,
892.0,littihal,awa,[awa],[so],
893.0,littihal,ʁrat,[ʁra-t],[call:ao-2PM],V
894.0,littihal,i,[i],[i],
895.0,littihal,!ttlba,[!ttlba],[P:master],N
896.0,littihal,tskrm,[t-skr-m],[2PM-thank:pf],V
897.0,littihal,zzman,[zzman],[the time],N
898.0,littihal,tʁrm,[t-ʁr-m],[2PM-call:ao],V
899.0,littihal,lfatħa,[l-fatħa],[the Fatiha(sourat)],N
900.0,littihal,aʃku,[aʃku],[because],
901.0,littihal,mnnaw,[mnnaw],[time],N
902.0,littihal,zzman,[zzman],[the time-dem],N
903.0,littihal,at,[a-d],[DemDet-Deic:this] ,N
904.0,littihal,a,[ad],[AD:Comp],
905.0,littihal,jkka,[i-kka],[3MS-pass:pf],V
906.0,littihal,New_Sentence,New_Sentence,New_Sentence,
907.0,littihal,awa,[awa],[so],
908.0,littihal,muħmmad,[muħmmad],[Mohmmad],N
909.0,littihal,man,[man],[Which],N
910.0,littihal,tamʁart,[ta-mʁar-t],[FSCS-woman],N
911.0,littihal,ak,[a-k],[dat-2MS],
912.0,littihal,ifulkin,[i-fulki-n],[which-be well-n:partic],V
913.0,littihal,ʁikka,[ʁikka],[like this],
914.0,littihal,izd,[izd],[Interro],
915.0,littihal,χtta,[χ-tta],[dem:2FS],
916.0,littihal,nʁdd,[nʁdd],[or],
917.0,littihal,χtalli,[χ-talli],[dem:FS],
918.0,littihal,s,[s],[s],
919.0,littihal,tftit,[t-fti-t],[2S-go:pf],V
920.0,littihal,s,[s],[s],
921.0,littihal,mulaj,[mulaj],[Moulay],N
922.0,littihal,brahim,[brahim],[Brahim],N
923.0,littihal,New_Sentence,New_Sentence,New_Sentence,
924.0,littihal,hati,[hati],[presentative],
925.0,littihal,awa,[awa],[so],
926.0,littihal,aʁar,[aʁar],[just],
927.0,littihal,ttaqqalluq,[ttaqqalluq],[the anger],N
928.0,littihal,d,[d],[and],
929.0,littihal,ʃʃqqa,[ʃʃqqa],[the pain],N
930.0,littihal,d,[d],[and],
931.0,littihal,lʕaqql,[l-ʕaqql],[the brain],N
932.0,littihal,lli,[lli],[RelPro],
933.0,littihal,darnʁ,[dar-nʁ],[at-1P],
934.0,littihal,ur,[ur],[neg],
935.0,littihal,illin,[i-lli-n],[which-be-n:particp],V
936.0,littihal,New_Sentence,New_Sentence,New_Sentence,
937.0,littihal,ʃkun,[ʃkun],[whom],
938.0,littihal,New_Sentence,New_Sentence,New_Sentence,
939.0,littihal,nkkin,[nkkin],[nkkin],N
940.0,littihal,a,[a],[voc],
941.0,littihal,wltma,[wltma],[sister],N
942.0,littihal,ħnna,[ħnna],[darling],N
943.0,littihal,New_Sentence,New_Sentence,New_Sentence,
944.0,littihal,χalti,[χalti],[aunt],N
945.0,littihal,nʒma,[nʒma],[Nejma],
946.0,littihal,a,[ad],[AD:Comp],
947.0,littihal,ja,[ja],[DemPro:here is],
948.0,littihal,kʃm,[kʃm],[come in:Imper:2FS],V
949.0,littihal,mrħba,[mrħba],[welcome],
950.0,littihal,bikm,[bik-m],[bik-m],
951.0,littihal,New_Sentence,New_Sentence,New_Sentence,
952.0,littihal,aħħint,[aħħint],[because],
953.0,littihal,a,[a],[Voc],
954.0,littihal,wltma,[wltma],[sister],N
955.0,littihal,ħnnanu,[ħnna-nu],[darling-poss1S],N
956.0,littihal,hija,[hija],[therefore],
957.0,littihal,ttahlt,[t-tahl-t],[2MS:marry:pf],V
958.0,littihal,New_Sentence,New_Sentence,New_Sentence,
959.0,littihal,ijjih,[ijjih],[yes],
960.0,littihal,a,[a],[Voc],
961.0,littihal,wltma,[wltma],[sister],N
962.0,littihal,ħnnanu,[ħnna-nu],[darling-poss1S],N
963.0,littihal,ttahlʁ,[ttahl-ʁ],[marry:pf-1S],V
964.0,littihal,izijd,[i-zijd],[3MS-birth:pf],V
965.0,littihal,ukan,[ukan],[just],
966.0,littihal,darnʁ,[dar-nʁ],[have:pf-1P],V
967.0,littihal,jan,[jan],[one:M],N
968.0,littihal,uħʃmi,[u-ħʃmi],[SMCS-child],N
969.0,littihal,New_Sentence,New_Sentence,New_Sentence,
970.0,littihal,i,[i],[for],
971.0,littihal,!rbbi,[!rbbi],[God],N
972.0,littihal,a,[a],[Voc],
973.0,littihal,wltma,[wltma],[sister],N
974.0,littihal,izajdd,[i-zajdd],[3MS-birth:pf],V
975.0,littihal,darun,[dar-un],[dat-2P],
976.0,littihal,uħʃmi,[u-ħʃmi],[SMCS-child],N
977.0,littihal,awa,[awa],[so],
978.0,littihal,juh,[juh],[juh],
979.0,littihal,jan,[jan],[one:M],N
980.0,littihal,uħʃmi,[u-ħʃmi],[SMCS-child],N
981.0,littihal,ikad,[ikad],[ikad],
982.0,littihal,ifulki,[i-fulki],[3MS-be pretty],V
983.0,littihal,la,[la],[la],
984.0,littihal,qqwa,[qqwa],[qqwa],
985.0,littihal,illa,[i-lla],[3MS-be:pf],V
986.0,littihal,billah,[billah],[billah],
987.0,littihal,mad,[mad],[what],
988.0,littihal,as,[a-s],[dat:3S],
989.0,littihal,ata,[ata],[o you:2FS],
990.0,littihal,tsmmit,[t-smmi-t],[2FS-name:pf],V
991.0,littihal,New_Sentence,New_Sentence,New_Sentence,
992.0,littihal,smmiʁ,[smmi-ʁ],[name:pf-1S],V
993.0,littihal,as,[a-s],[dat:3S],
994.0,littihal,a,[a],[Voc],
995.0,littihal,χalti,[χalti],[aunt],N
996.0,littihal,nʒma,[nʒma],[Nejma],N
997.0,littihal,blʕid,[blʕid],[Belaid],N
998.0,littihal,aʃku,[aʃku],[because],
999.0,littihal,iqqrrb,[i-qqrrb],[3MS-approach:pf],V
1000.0,littihal,lʕid,[l-ʕid],[l-Aïd],N
1001.0,littihal,jalul,[i-a-lul],[3MS-be born:pf],V
1002.0,littihal,ʁ,[ʁ],[at],
1003.0,littihal,wajjur,[w-ajjur],[SMCS-Crescent moon],N
1004.0,littihal,lʕid,[l-ʕid],[l-Aïd],N
1005.0,littihal,n,[n],[of],
1006.0,littihal,smma,[smma],[name:ao:1P],V
1007.0,littihal,jas,[i-a-s],[epen-dat-3S],
1008.0,littihal,blʕid,[blʕid],[Belaid],N
1009.0,littihal,New_Sentence,New_Sentence,New_Sentence,
1010.0,littihal,ara,[ara],[2S:give:ao],V
1011.0,littihal,at,[ad],[AD:Comp],
1012.0,littihal,t,[t],[Obj:3S],
1013.0,littihal,!zrʁ,[!zr-ʁ],[see:ao-1S],V
1014.0,littihal,New_Sentence,New_Sentence,New_Sentence,
1015.0,littihal,(ar,[(ar],[AR],
1016.0,littihal,jalla,[i-alla],[3MS-cry:ao],V
1017.0,littihal,wfruχ),[w-fruχ)],[SMCS-boy],N
1018.0,littihal,New_Sentence,New_Sentence,New_Sentence,
1019.0,littihal,mat,[mad],[what],
1020.0,littihal,t,[t],[Obj:3S],
1021.0,littihal,jaʁn,[i-aʁ-n],[3MS-what-happen-n:partic],V
1022.0,littihal,lliʁ,[lliʁ],[RelPro],
1023.0,littihal,am,[a-m],[dat-2FS],
1024.0,littihal,jalla,[i-alla],[3MS-cry:ao],V
1025.0,littihal,New_Sentence,New_Sentence,New_Sentence,
1026.0,littihal,aʃku,[aʃku],[because],
1027.0,littihal,ilul,[i-lul],[3MS-be born:pf],V
1028.0,littihal,ʁ,[ʁ],[in],
1029.0,littihal,!idds,[!idds],[night],N
1030.0,littihal,New_Sentence,New_Sentence,New_Sentence,
1031.0,littihal,i!ħrʃ,[i-!ħrʃ],[3MS-be hard:pf],V
1032.0,littihal,ukan,[ukan],[just],
1033.0,littihal,uʕijjal,[u-ʕijjal],[SMCS-child],N
1034.0,littihal,ad,[ad],[AD:Comp],
1035.0,littihal,a,[a],[voc],
1036.0,littihal,wltma,[wltma],[sister],N
1037.0,littihal,awa,[awa],[so],
1038.0,littihal,tssnt,[t-ssn-t],[2MS-know:ao],V
1039.0,littihal,aʕijjal,[a-ʕijjal],[MFSS-child],N
1040.0,littihal,timzgida,[ti-mzgid-a],[FFSS-mosque],N
1041.0,littihal,hann,[hann],[presentative],
1042.0,littihal,kullu,[kullu],[all],N
1043.0,littihal,ma,[ma],[what],
1044.0,littihal,wr,[wr],[neg],
1045.0,littihal,ikkin,[i-kki-n],[comp-pass:pfin:-partic],V
1046.0,littihal,timzgida,[ti-mzgid-a],[FFSS-mosque],N
1047.0,littihal,ur,[ur],[neg],
1048.0,littihal,srs,[sr-s],[to-3S],V
1049.0,littihal,tlli,[t-lli],[3FS-be:pf],V
1050.0,littihal,!ttrbijt,[!ttrbijt],[education],N
1051.0,littihal,New_Sentence,New_Sentence,New_Sentence,
1052.0,littihal,awa,[awa],[so],
1053.0,littihal,a,[a],[voc],
1054.0,littihal,χalti,[χalti],[aunt],N
1055.0,littihal,nʒma,[nʒma],[Nejma],N
