Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
532,Hasan,ibalak,[i-balak],[3MS-clear:pf],V
533,Hasan,iffaʁ,[i-ffaʁ],[3MS-go out:pf],V
534,Hasan,jini,[i-ini],[3MS-say:ao],V
535,Hasan,d,[d],[and],
536,Hasan,ugaju,[u-gaju],[SMCS-head],N
537,Hasan,ns,[n-s],[PossDet:3S],
538,Hasan,nkki,[nkki],[1S:me],N
539,Hasan,ʁilad,[ʁilad],[now],
540,Hasan,lliʁ,[lli-ʁ],[be:pf-1S],
541,Hasan,ira,[i-ra],[2MS-drink:ao],V
542,Hasan,bbwa,[bbwa],[Father],N
543,Hasan,ad,[ad],[AD:Comp],
544,Hasan,i,[i],[to],
545,Hasan,jji,[iji],[dat:1S],
546,Hasan,inʁ,[i-nʁ],[3MS-kill:Impf],V
547,Hasan,rad,[rad],[RAD:Fut],
548,Hasan,ftuʁ,[ftu-ʁ],[go to:Impf-1S],V
549,Hasan,ad,[ad],[AD:Comp],
550,Hasan,sijħʁ,[sijħ-ʁ],[wander:ao-1S],V
551,Hasan,New_Sentence,New_Sentence,New_Sentence,
552,Hasan,ar,[ar],[AR],
553,Hasan,izzigiz,[i-zzigiz],[3MS-  run through:Impf],V
554,Hasan,ar,[ar],[AR],
555,Hasan,izzigiz,[i-zzigiz],[3MS-  run through:Impf],V
556,Hasan,ajlliʁ,[ajlliʁ],[until],
557,Hasan,ilkm,[i-lkm],[3MS-arrive:pf],V
558,Hasan,ja,[ja],[one],
559,Hasan,l!modʕ,[l-!modʕ],[the place],N
560,Hasan,ig,[i-g],[3MS-be:ao],V
561,Hasan,lħal,[l-ħal],[the time],N
562,Hasan,lgajla,[l-gajla],[l-gajla],N
563,Hasan,iddu,[i-ddu],[3MS-go:ao],V
564,Hasan,s,[s],[to],
565,Hasan,ddu,[ddu],[under],
566,Hasan,ja,[ja],[one],
567,Hasan,ttargant,[tt-argan-t],[FFSS-argan tree],N
568,Hasan,iskkus,[i-skkus],[3MS-sit down:pf],V
569,Hasan,gis,[gi-s],[in-3MS],
570,Hasan,ildid,[i-ldi-d],[3MS-take:pf-deic],V
571,Hasan,tal!bzdamt,[ta-l-!bzdam-t],[tobacco pocket],N
572,Hasan,n,[n],[of],
573,Hasan,tbaʁa,[tbaʁa],[obacco],N
574,Hasan,ikmi,[i-kmi],[3MS-smoke:pf],V
575,Hasan,jan,[ja-n],[one:M],
576,Hasan,sin,[sin],[two],
577,Hasan,ʃʃqufa,[ʃʃqufa],[P:pipe],N
578,Hasan,jini,[i-ini],[3MS-say:ao],V
579,Hasan,a!llah,[a-!llah],[O-Allah],N
580,Hasan,a!llah,[a-!llah],[O-Allah],N
581,Hasan,a,[a],[voc],
582,Hasan,!rbbi,[!rbbi],[God],N
583,Hasan,lʒnt,[l-ʒnt],[the paradise],N
584,Hasan,χtad,[χ-ta-d],[DemPronFS-Deic:this one],
585,Hasan,astt,[as-tt],[as-tt],
586,Hasan,igan,[i-ga-n],[3MS-be:pf-partic],V
587,Hasan,ʃuf,[ʃuf],[ʃuf],
588,Hasan,mta,[mta],[mta],
589,Hasan,jji,[iji],[1S:me],N
590,Hasan,inʁa,[i-nʁa],[3MS-kill:Impf],V
591,Hasan,bbwa,[bbwa],[Father],N
592,Hasan,ur,[ur],[neg],
593,Hasan,ad,[ad],[AD:Comp],
594,Hasan,akkw,[akkw],[anyway],
595,Hasan,sul,[sul],[not yet],
596,Hasan,afiʁ,[afi-ʁ],[find:pf-1S],V
597,Hasan,rrʃuq,[rrʃuq],[enjoyment],N
598,Hasan,ad,[a-d],[DemDet-Deic:this] ,
599,Hasan,ildid,[i-ldi-d],[3MS-take:pf-deic],V
600,Hasan,l!utar,[l-!utar],[the-lute],N
601,Hasan,ar,[ar],[AR],
602,Hasan,t,[t],[Obj:3S],
603,Hasan,ikkat,[i-kkat],[3MS-play:Impf],V
604,Hasan,New_Sentence,New_Sentence,New_Sentence,
605,Hasan,dlħin,[dlħin],[now],
606,Hasan,had,[had],[presentative],
607,Hasan,ja,[ja],[one],
608,Hasan,!w!fqqir,[!w-!fqqir],[SMCS-old man],N
609,,New_Sentence,New_Sentence,New_Sentence,
610,Hasan,inna,[i-nna],[3MS-say:pf],V
611,Hasan,jas,[i-a-s],[to-dat-3S],
612,Hasan,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
613,Hasan,jini,[i-ini],[3MS-say:ao],V
614,Hasan,jas,[i-a-s],[to-dat-3S],
615,Hasan,ʕalajkumssalam,[ʕalajkumssalam],[peace on you],
616,,New_Sentence,New_Sentence,New_Sentence,
617,Hasan,inna,[i-nna],[3MS-say:pf],V
618,Hasan,jas,[i-a-s],[to-dat-3S],
619,Hasan,ma,[ma],[what],
620,Hasan,ʁid,[ʁid],[LocAdv-deic],
621,Hasan,tskart,[t-skar-t],[2S:do:ao],V
622,Hasan,a,[a],[voc],
623,Hasan,jafruχ,[i-a-fruχ],[MFSS-boy],N
624,Hasan,jini,[i-ini],[3MS-say:ao],V
625,Hasan,jas,[i-a-s],[to-dat-3S],
626,Hasan,awa,[awa],[so],
627,Hasan,aʁar,[aʁar],[just],
628,Hasan,skkusʁ,[skkus-ʁ],[sit down:pf-1S],V
629,Hasan,ʁid,[ʁid],[LocAdv-deic],
630,Hasan,tiwi,[t-iwi],[3FS-bring:pf],V
631,Hasan,tid,[t-id],[Obj:3S-deic],
632,Hasan,luqqt,[l-uqqt],[the time],N
633,,New_Sentence,New_Sentence,New_Sentence,
634,Hasan,jini,[i-ini],[3MS-say:ao],V
635,Hasan,jas,[i-a-s],[to-dat-3S],
636,Hasan,!jallah,[!ja-llah],[let' go O-Allah],N
637,Hasan,rwaħ,[rwaħ],[let's go:Imper],V
638,Hasan,darnʁ,[dar-nʁ],[at-1P],
639,Hasan,!mrħba,[!mrħba],[welcome],
640,Hasan,bik,[bik],[to you:2MS],
641,,New_Sentence,New_Sentence,New_Sentence,
642,Hasan,jini,[i-ini],[3MS-say:ao],V
643,Hasan,jas,[i-a-s],[to-dat-3S],
644,Hasan,uhu,[uhu],[no],
645,Hasan,barak,[barak],[barak],
646,Hasan,a!llahu,[a-!llah-u],[O-Allah-u],N
647,Hasan,fik,[fi-k],[in-2S],
648,Hasan,rad,[rad],[RAD:Fut],
649,Hasan,dduʁ,[ddu-ʁ],[go away:Impf-1S],V
650,Hasan,ʁila,[ʁila],[ʁila],
651,Hasan,ad,[ad],[AD:Comp],
652,Hasan,ʃʃʁ,[ʃʃ-ʁ],[eat:pf-1S],V
653,Hasan,imkli,[imkli],[lunch],N
654,Hasan,itabʕaji,[i-tabʕa-ji],[3MS-tabʕa-ji],V
655,Hasan,sul,[sul],[not yet],
656,Hasan,uʁaras,[u-ʁaras],[SMCS-path],N
657,Hasan,inkr,[i-nkr],[3MS-get up:pf],V
658,Hasan,izzigz,[i-zzigz],[3MS-walk:pf],V
659,Hasan,ar,[ar],[AR],
660,Hasan,as,[a-s],[dat:3MS],
661,Hasan,aqqran,[a-qqra-n],[learn:ao-3PM],V
662,Hasan,tazzanin,[t-azzan-in],[PMFS-children],N
663,Hasan,lmodʕ,[l-modʕ],[the place],N
664,Hasan,wa,[wa],[wa],
665,Hasan,jafruχ,[i-a-fruχ],[MFSS-boy],N
666,Hasan,wa,[wa],[wa],
667,Hasan,jafruχ,[i-a-fruχ],[MFSS-boy],N
668,Hasan,aʃkid,[aʃk-i-d],[come in:ao-2S-deic],V
669,Hasan,aʃkid,[aʃk-i-d],[come in:ao-2S-deic],V
670,Hasan,ħasan,[ħasan],[Hassan],N
671,Hasan,ntta,[ntta],[3MS:him],
672,Hasan,ifa,[i-fa],[3MS-give:pf],V
673,Hasan,jas,[i-a-s],[to-dat-3S],
674,Hasan,!rbbi,[!rbbi],[God],N
675,Hasan,kra,[kra],[some],
676,Hasan,n,[n],[n],
677,Hasan,!ddraft,[!ddraft],[kindness],N
678,Hasan,iggutn,[i-ggut-n],[which is abundant-n:partic],V
679,Hasan,New_Sentence,New_Sentence,New_Sentence,
680,Hasan,ffʁnd,[ffʁ-n-d],[go out:pf-3PM-deic],V
681,Hasan,ajt,[ajt],[the people],
682,Hasan,lmodʕ,[l-modʕ],[location],N
683,Hasan,ar,[ar],[AR],
684,Hasan,as,[a-s],[dat:3MS],
685,Hasan,aqqran,[a-qqra-n],[learn:ao-3PM],V
686,Hasan,!rwaħ,[!rwaħ],[let's go:Imper2S],V
687,Hasan,darnʁ,[dar-nʁ],[at-1P],
688,Hasan,!rwaħ,[!rwaħ],[let's go:Imper2S],V
689,Hasan,darnʁ,[dar-nʁ],[at-1P],
690,Hasan,tssnt,[t-ssn-t],[2MS-know:ao],V
691,Hasan,nit,[nit],[really],
692,Hasan,manik,[manik],[how],
693,Hasan,ad,[ad],[AD:Comp],
694,Hasan,gan,[ga-n],[be:pf-3PM],V
695,Hasan,ajt,[ajt],[the people],
696,Hasan,tmazirt,[t-mazir-t],[FSCS-country],N
697,Hasan,d,[d],[and],
698,Hasan,imzzan,[i-mzza-n],[PMFS-young],N
699,,New_Sentence,New_Sentence,New_Sentence,
700,Hasan,jini,[i-ini],[3MS-say:ao],V
701,Hasan,jasn,[i-a-sn],[to-dat-3-PM],
702,Hasan,uhu,[uhu],[no],
703,Hasan,!barak,[!barak],[stop:Imper2S],V
704,Hasan,!llahu,[!llah-u],[Allah-u],N
705,Hasan,fik,[fi-k],[in-2S],
706,Hasan,n,[n],[n],
707,Hasan,rad,[rad],[RAD:Fut],
708,Hasan,ftuʁ,[ftu-ʁ],[go to:Impf-1S],V
709,Hasan,dar,[dar],[at],
710,Hasan,u!fqqir,[u-!fqqir],[SMCS-old man],N
711,Hasan,New_Sentence,New_Sentence,New_Sentence,
712,Hasan,ar,[ar],[AR],
713,Hasan,as,[a-s],[dat:3MS],
714,Hasan,ttluħn,[tt-luħ-n],[tt-luħ:ao-3PM],V
715,Hasan,middn,[middn],[people],N
716,Hasan,lflus,[l-flus],[money],N
717,Hasan,mas,[ma-s],[ what with],
718,Hasan,at,[ad],[AD:Comp],
719,Hasan,ttʕawann,[tt-ʕawan-n],[tt-help:ap-n],V
720,Hasan,ismun,[i-smun],[3MS-gather:pf],V
721,Hasan,gis,[gi-s],[in-3MS],
722,Hasan,laħwal,[l-aħwal],[almost],N
723,Hasan,wwalfajn,[ww-alfajn],[w-to-two thousand],N
724,Hasan,rjal,[rjal],[rial],N
725,Hasan,alfajn,[alfajn],[two thousand],N
726,Hasan,rjal,[rjal],[rial],N
727,Hasan,ʁakud,[ʁakud],[ʁakud],
728,Hasan,ann,[a-nn],[DemDet-Deic:that],
729,Hasan,!qqwdan,[!qqwda-n],[suffice-n:partic],V
730,Hasan,lbab,[l-bab],[the door],N
731,Hasan,zund,[zund],[a-s],
732,Hasan,dark,[dar-k],[at-2S],
733,Hasan,lmnajn,[l-mnajn],[millions],N
734,,New_Sentence,New_Sentence,New_Sentence,
735,Hasan,ibalak,[i-balak],[3MS-clear:pf],V
736,Hasan,ħasan,[ħasan],[Hassan],N
737,Hasan,ilkmnnn,[i-lkm-n-nn],[3MS-arrive:pf-nn],V
738,Hasan,ssuq,[ssuq],[market],N
739,Hasan,jafinn,[i-af-inn],[3MS-find:pf-deic],V
740,Hasan,gis,[gi-s],[in-3MS],
741,Hasan,ja,[ja],[one],
742,Hasan,!w!fqqir,[!w-!fqqir],[SMCS-old man],N
743,Hasan,j!umz,[i-!umz],[3MS-hold:pf],V
744,Hasan,ja,[ja],[one],
745,Hasan,wʒdaʕ,[u-ʒdaʕ],[SMCS-horse],N
746,Hasan,jini,[i-ini],[3MS-say:ao],V
747,Hasan,jas,[i-a-s],[to-dat-3S],
748,Hasan,ur,[ur],[neg],
749,Hasan,a,[a],[voc],
750,Hasan,ji,[ji],[dat-1S],
751,Hasan,tzznzt,[t-ss-nz-t],[2S-caus-sell:ao],V
752,Hasan,aʒdaʕnna,[a-ʒdaʕ-nna],[MFSS-foal-dem],N
753,Hasan,ttarigt,[ttarigt],[saddle],N
754,Hasan,ns,[n-s],[PossDet:3S],
755,,New_Sentence,New_Sentence,New_Sentence,
756,Hasan,inna,[i-nna],[3MS-say:pf],V
757,Hasan,jas,[i-a-s],[to-dat-3S],
758,Hasan,ʕa,[ʕa],[yes],
759,,New_Sentence,New_Sentence,New_Sentence,
760,Hasan,isʁ,[i-sʁ],[3MS-buy:pf],V
761,Hasan,aʒdaʕ,[a-ʒdaʕ],[MFSS-horse],N
762,Hasan,igas,[i-ga-s],[3MS-put on:pf-dat],V
763,Hasan,tarigt,[tarigt],[saddle],N
764,Hasan,d,[d],[and],
765,Hasan,lʒam,[lʒam],[the bit],N
766,Hasan,j!amz,[i-!amz],[3MS-take:pf],V
767,Hasan,aʁaras,[a-ʁaras],[MFSS-path],N
768,,New_Sentence,New_Sentence,New_Sentence,
769,Hasan,jallah,[j-a-llah],[Allah],N
770,Hasan,jallah,[j-a-llah],[Allah],N
771,Hasan,ajlliʁ,[ajlliʁ],[until],
772,Hasan,ilkm,[i-lkm],[3MS-arrive:pf],V
773,Hasan,jat,[jat],[one:F],
774,Hasan,lmdint,[l-mdin-t],[the city],N
775,Hasan,jafinn,[i-afi-nn],[3MS-find:pf-deic],V
776,Hasan,gis,[gi-s],[in-3MS],
777,Hasan,jan,[ja-n],[one:M],
778,Hasan,bu,[bu],[owner],
779,Hasan,lqhwa,[l-qhwa],[the coffee],N
780,Hasan,tlla,[t-lla],[3FS-be:pf],V
781,Hasan,fllas,[flla-s],[on-3MS],
782,Hasan,lmiziria,[l-miziria],[poverty],N
783,Hasan,ar,[ar],[AR],
784,Hasan,izznza,[i-ss-nz-a],[3MS-caus-sell:Impf],V
785,Hasan,ja,[ja],[one],
786,Hasan,llkas,[ll-kas],[a cup],N
787,Hasan,llqhwa,[ll-qhwa],[of coffee],N
788,Hasan,i,[i],[every],
789,Hasan,wwass,[ww-ass],[w-to-day],N
790,Hasan,middn,[middn],[people],N
791,Hasan,kʃmn,[kʃm-n],[come in:pf-3PM],V
792,Hasan,tigwmma,[tigwmma],[PFFS-house],N
793,Hasan,nsn,[n-sn],[PossDet:3PM],
794,,New_Sentence,New_Sentence,New_Sentence,
795,Hasan,ilkmnn,[i-lkm-nn],[3MS-arrive:pf-nn],V
796,Hasan,lqhwa,[l-qhwa],[the coffee],N
797,Hasan,jili,[i-ili],[3MS-be:pf],V
798,Hasan,gis,[gi-s],[in-3MS],
799,Hasan,ja,[ja],[one],
800,Hasan,!w!fqqir,[!w-!fqqir],[SMCS-old man],N
801,Hasan,jini,[i-ini],[3MS-say:ao],V
802,Hasan,jas,[i-a-s],[to-dat-3S],
803,Hasan,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
804,,New_Sentence,New_Sentence,New_Sentence,
805,Hasan,inna,[i-nna],[3MS-say:pf],V
806,Hasan,jas,[i-a-s],[to-dat-3S],
807,Hasan,ʕalajkumssalam,[ʕalajkumssalam],[peace on you],
808,,New_Sentence,New_Sentence,New_Sentence,
809,Hasan,jini,[i-ini],[3MS-say:ao],V
810,Hasan,jas,[i-a-s],[to-dat-3S],
811,Hasan,timmi,[ti-mmi],[Poss-whom],
812,Hasan,at,[ad],[AD:Comp],
813,Hasan,tga,[t-ga],[3FS-be:pf],V
814,Hasan,lqhwa,[l-qhwa],[the coffee],N
815,Hasan,ja,[a-d],[DemDet-Deic:this],
816,,New_Sentence,New_Sentence,New_Sentence,
817,Hasan,inna,[i-nna],[3MS-say:pf],V
818,Hasan,jas,[i-a-s],[to-dat-3S],
819,Hasan,tinw,[ti-nw],[Poss-1S],
820,Hasan,at,[ad],[AD:Comp],
821,Hasan,tga,[t-ga],[3FS-be:pf],V
822,Hasan,jini,[i-ini],[3MS-say:ao],V
823,Hasan,jas,[i-a-s],[to-dat-3S],
824,Hasan,riʁ,[ri-ʁ],[want:pf-1S],V
825,Hasan,ad,[ad],[AD:Comp],
826,Hasan,i,[i],[to],
827,Hasan,ijji,[iji],[dat:1S],
828,Hasan,t!ʕmmrt,[t-!ʕmmr-t],[2S-fill:pf],V
829,Hasan,i,[i],[for],
830,Hasan,!rbbi,[!rbbi],[God],N
831,Hasan,ja,[ja],[one],
832,Hasan,llkas,[ll-kas],[a cup],N
833,Hasan,llqhwa,[ll-qhwa],[of coffee],N
834,,New_Sentence,New_Sentence,New_Sentence,
835,Hasan,inna,[i-nna],[3MS-say:pf],V
836,Hasan,jas,[i-a-s],[to-dat-3S],
837,Hasan,waχχa,[waχχa],[even if],
838,Hasan,mrħba,[mrħba],[welcome],
839,Hasan,jini,[i-ini],[3MS-say:ao],V
840,Hasan,jas,[i-a-s],[to-dat-3S],
841,Hasan,imma,[imma],[whereas],
842,Hasan,ja,[jan],[one],
843,Hasan,llmrʒl,[ll-mrʒl],[ll-mrʒl],N
844,Hasan,wwaman,[ww-aman],[w-to-water],N
845,Hasan,ma,[ma],[what],
846,Hasan,jssa,[i-ssa],[3MS-drink:ao],V
847,Hasan,ukitar,[u-kitar],[SMCS-horse],N
848,Hasan,inw,[in-w],[PossDet:1S],
849,,New_Sentence,New_Sentence,New_Sentence,
850,Hasan,inna,[i-nna],[3MS-say:pf],V
851,Hasan,jas,[i-a-s],[to-dat-3S],
852,Hasan,kullu,[kullu],[all],
853,Hasan,ajnna,[a-jnna],[DemPro:that],
854,Hasan,k,[k],[2MS],
855,Hasan,iχassan,[i-χassa-n],[which-lack-n:partic],V
856,Hasan,ra,[ra],[RA],
857,Hasan,juʒid,[i-uʒid],[3MS-prepare:pf],V
858,,New_Sentence,New_Sentence,New_Sentence,
859,Hasan,iddu,[i-ddu],[3MS-go:ao],V
860,Hasan,u!fqqir,[u-!fqqir],[SMCS-old man],N
861,Hasan,if,[i-f],[3MS-give:ao],V
862,Hasan,uwkitar,[uw-kitar],[to SMCS-horse],N
863,Hasan,aman,[aman],[water],N
864,Hasan,iʕlft,[i-ʕlf-t],[3MS-ʕlf-t],V
865,Hasan,itthlla,[i-tthlla],[3MS-tthlla],V
866,Hasan,gis,[gi-s],[in-3MS],
867,Hasan,New_Sentence,New_Sentence,New_Sentence,
868,Hasan,igiwr,[i-giwr],[3MS-sit down:pf],V
869,Hasan,ħasan,[ħasan],[Hassan],N
870,Hasan,j!amz,[i-!amz],[3MS-take:pf],V
871,Hasan,jat,[jat],[one:F],
872,Hasan,!tbla,[!tbla],[table],N
873,Hasan,ʁ,[ʁ],[in],
874,Hasan,tʁwmrt,[t-ʁwmr-t],[FSCS-corner],
875,Hasan,ignn,[i-g-nn],[3MS-do:pf-deic],V
876,Hasan,afus,[a-fus],[MFSS-hand],N
877,Hasan,ildid,[i-ldi-d],[3MS-take:pf-deic],V
878,Hasan,ʃʃqf,[ʃʃqf],[pipe],N
879,Hasan,iʕmmr,[i-ʕmmr-t],[3MS-fill:pf],V
880,Hasan,t,[t],[Obj:3MS],
881,Hasan,isunn,[i-su-nn],[3MS-drink:pf-deic],V
882,Hasan,ja,[ja],[one],
883,Hasan,wgmmim,[u-gmmim],[SMCS-mouthful],N
884,Hasan,llqhwa,[ll-qhwa],[of coffee],N
885,Hasan,iggr,[i-ggr],[3MS-play:pf],V
886,Hasan,i,[i],[to],
887,Hasan,l!utar,[l-!utar],[the-lute],N
888,Hasan,irʃq,[i-rʃq],[3MS-enjoy:pf],V
889,Hasan,f,[f],[for],
890,Hasan,ugaju,[u-gaju],[SMCS-head],N
891,Hasan,ns,[n-s],[PossDet:3S],
892,Hasan,islla,[i-sll-a],[3MS-ear:pf],V
893,Hasan,jas,[i-a-s],[to-dat-3S],
894,Hasan,ukan,[ukan],[just],
895,Hasan,u!fqqir,[u-!fqqir],[SMCS-old man],N
896,Hasan,ur,[ur],[neg],
897,Hasan,sul,[sul],[not yet],
898,Hasan,issin,[i-ssin],[3MS-know:Impf],V
899,Hasan,maniʁ,[maniʁ],[where],
900,Hasan,illa,[i-lla],[3MS-be:pf],V
901,Hasan,ar,[ar],[AR],
902,Hasan,zzrajn,[zzra-jn],[pass:ao-3PM],V
903,Hasan,middn,[middn],[people],N
904,Hasan,ʁ,[ʁ],[at],
905,Hasan,imi,[imi],[mouth],N
906,Hasan,llqhwa,[ll-qhwa],[of coffee],N
907,Hasan,dlħin,[dlħin],[now],
908,Hasan,ar,[ar],[AR],
909,Hasan,ttmunn,[tt-mun-n],[3MS-go with:Impf],V
910,Hasan,dlħin,[dlħin],[suddenly],
911,Hasan,ar,[ar],[AR],
912,Hasan,tggan,[t-gga-n],[3MP-form-3MP],V
913,Hasan,tabuʒʒit,[ta-buʒʒi-t],[crowd],N
914,Hasan,dlħin,[dlħin],[suddenly],
915,Hasan,iktar,[i-ktar],[3MS-be full:pf],V
916,Hasan,imi,[imi],[mouth],N
917,Hasan,llqhwa,[ll-qhwa],[of coffee],N
918,,New_Sentence,New_Sentence,New_Sentence,
919,Hasan,jini,[i-ini],[3MS-say:ao],V
920,Hasan,jas,[i-a-s],[to-dat-3S],
921,Hasan,ħasan,[ħasan],[Hassan],N
922,Hasan,ʃuf,[ʃuf],[see],
923,Hasan,a,[a],[voc],
924,Hasan,jatma,[jatma],[MP:brother],N
925,Hasan,hann,[hann],[presentative],
926,Hasan,ur,[ur],[neg],
927,Hasan,giʁ,[gi-ʁ],[be:pf-1S],V
928,Hasan,!zʕdod,[!zʕdod],[monkey],N
929,Hasan,kʃmat,[kʃm-at],[come in:ao 2P],V
930,Hasan,s,[s],[into],
931,Hasan,lqhwa,[l-qhwa],[the coffee],N
932,Hasan,t!amzm,[t-!amz-m],[2PM-hold:ao],V
933,Hasan,ajnna,[a-jn-na],[Dem-that-deic],
934,Hasan,tram,[t-ra-m],[2PM-want:ao],V
935,Hasan,kʃmn,[kʃm-n],[come in:pf-3PM],V
936,Hasan,ʁwilli,[ʁ-wi-lli],[DemPron:MP:these ones],
937,Hasan,ar,[ar],[AR],
938,Hasan,ttinin,[tt-ini-n],[3PM-say:Impf],V
939,Hasan,i,[i],[to],
940,Hasan,bu,[bu],[owner],
941,Hasan,lqhwa,[l-qhwa],[the coffee],N
942,Hasan,ara,[ara],[2S:give:ao],V
943,Hasan,lqhwa,[l-qhwa],[the coffee],N
944,Hasan,ara,[ara],[2S:give:ao],V
945,Hasan,ataj,[ataj],[tea],N
946,Hasan,ar,[ar],[AR],
947,Hasan,ssflidn,[ssflid-n],[3P:listen:Impf],V
948,Hasan,innqt,[i-nnqt],[to-musical notes],N
949,Hasan,ʁwilli,[ʁ-wi-lli],[DemPron:MP:these ones],
950,Hasan,kra,[kra],[some],
951,Hasan,j!umz,[i-!umz],[3MS-hold:pf],V
952,Hasan,agaju,[a-gaju],[MFSS-head],N
953,Hasan,kra,[kra],[some],
954,Hasan,iqqn,[i-qqn],[3MS-close:pf],V
955,Hasan,aln,[aln],[eyes],N
956,Hasan,kra,[kra],[some],
957,Hasan,ar,[ar],[AR],
958,Hasan,jalla,[i-alla],[3MS-cry:ao],V
959,Hasan,New_Sentence,New_Sentence,New_Sentence,
960,Hasan,lkmnt,[lkm-nt],[3PF:arrive:pf],V
961,Hasan,tiwuttʃi,[ti-w-uttʃi],[the dinner hour],N
962,Hasan,!drnt,[!dr-nt],[go down:pf-3P-F],V
963,Hasan,tillas,[tillas],[obscurity],N
964,Hasan,jini,[i-ini],[3MS-say:ao],V
965,Hasan,ħasan,[ħasan],[Hassan],N
966,Hasan,i,[i],[to],
967,Hasan,bu,[bu],[owner],
968,Hasan,lqhwa,[l-qhwa],[the coffee],N
969,Hasan,nkki,[nkki],[1S:me],N
970,Hasan,rad,[rad],[RAD:Fut],
971,Hasan,ftuʁ,[ftu-ʁ],[go to:Impf-1S],V
972,Hasan,a,[a],[voc],
973,Hasan,ʕmmi,[ʕmmi],[uncle],N
974,,New_Sentence,New_Sentence,New_Sentence,
975,Hasan,inna,[i-nna],[3MS-say:pf],V
976,Hasan,jas,[i-a-s],[to-dat-3S],
977,Hasan,a!llah,[a-!llah],[O-Allah],N
978,Hasan,!ukbar,[!ukbar],[great],
979,Hasan,mani,[mani],[where],
980,Hasan,trit,[t-ri-t],[2MS-want:ao],V
981,Hasan,a,[a],[voc],
982,Hasan,jafruχ,[i-a-fruχ],[MFSS-boy],N
983,Hasan,mani,[mani],[where],
984,Hasan,t!qqsatt,[t-!qqsad-t],[2S-head:pf-2S],V
985,Hasan,skkus,[skkus],[sit down:Imper],V
986,Hasan,awddi,[awddi],[Interjection],
987,Hasan,ha,[ha],[presentative],
988,Hasan,lmakla,[l-makla],[food],N
989,Hasan,nk,[n-k],[PossDet:2MS],
990,Hasan,ha,[ha],[presentative],
991,Hasan,lʕlf,[l-ʕlf],[l-ʕlf],N
992,Hasan,uwkitar,[uw-kitar],[to SMCS-horse],N
993,Hasan,nk,[n-k],[PossDet:2MS],
994,Hasan,ha,[ha],[presentative],
995,Hasan,kulʃi,[kulʃi],[whole thing],
996,Hasan,jini,[i-ini],[3MS-say:ao],V
997,Hasan,jas,[i-a-s],[to-dat-3S],
998,Hasan,uhu,[uhu],[no],
999,,New_Sentence,New_Sentence,New_Sentence,
1000,Hasan,inna,[i-nna],[3MS-say:pf],V
1001,Hasan,jas,[i-a-s],[to-dat-3S],
1002,Hasan,labudd,[labudd],[necessary],
1003,Hasan,ur,[ur],[neg],
1004,Hasan,trit,[t-ri-t],[2MS-want:ao],V
1005,Hasan,mani,[mani],[where],
1006,,New_Sentence,New_Sentence,New_Sentence,
1007,Hasan,iskkiws,[i-skkiws],[3MS-sit],V
1008,Hasan,ħasan,[ħasan],[Hassan],N
1009,Hasan,igun,[i-gun],[3MS-sleep:pf],V
1010,Hasan,ar,[ar],[AR],
1011,Hasan,ann,[a-nn],[DemDet-Deic:that],
1012,Hasan,sbaħ,[sbaħ],[morning],N
1013,Hasan,inkrd,[i-nkr-d],[3MS-stand up-deic],V
1014,Hasan,jafd,[i-af-d],[3MS-find:pf-deic],V
1015,Hasan,lqhwalli,[l-qhwa-lli],[the coffee-RelPro] ,N
1016,Hasan,tʕmmr,[t-ʕmmr],[2S-fill],V
1017,Hasan,ur,[ur],[neg],
1018,Hasan,ag,[ad],[AD:Comp],
1019,Hasan,gis,[gi-s],[in-3MS],
1020,Hasan,tafit,[t-afi-t],[2S-find:pf],V
1021,Hasan,l!blast,[l-!blas-t],[the-place],N
1022,Hasan,nk,[n-k],[PossDet:2MS],
1023,Hasan,mn,[mn],[mn],
1024,Hasan,zikk,[zikk],[early],
1025,Hasan,sbaħ,[sbaħ],[morning],N
1026,Hasan,ar,[ar],[AR],
1027,Hasan,ltnaʕaʃ,[l-tnaʕaʃ],[twelve o'clock],N
1028,Hasan,n,[n],[n],
1029,Hasan,ʁi!jid,[ʁ-i-!jid],[at-night],N
1030,Hasan,New_Sentence,New_Sentence,New_Sentence,
1031,Hasan,awa,[awa],[so],
1032,Hasan,lħasil,[l-ħasil],in any case,
1033,Hasan,iskkus,[i-skkus],[3MS-sit down:pf],V
1034,Hasan,dars,[dar-s],[at-3S],
1035,Hasan,ħasan,[ħasan],[Hassan],N
1036,Hasan,ar,[ar],[AR],
1037,Hasan,isskʃum,[i-ss-kʃum],[3MS-do come in:pf],V
1038,Hasan,bu,[bu],[owner],
1039,Hasan,lqhwa,[l-qhwa],[the coffee],N
1040,Hasan,lmal,[l-mal],[money],N
1041,Hasan,ajlliʁ,[ajlliʁ],[until],
1042,Hasan,jini,[i-ini],[3MS-say:ao],V
1043,Hasan,jas,[i-a-s],[to-dat-3S],
1044,Hasan,ahja,[ahja],[he you],
1045,Hasan,giwr,[giwr],[stay:ao:2S],V
1046,Hasan,a,[a],[voc],
1047,Hasan,nʃrk,[n-ʃrk],[1P-share:ao],V
1048,Hasan,nkki,[nkki],[1S:me],N
1049,Hasan,dik,[di-k],[with-2S],
